"","idp","Clay.A","Clay.B","Clay.C","CEC.A","CEC.B","CEC.C","OC.A","OC.B","OC.C","dem","twi","vdchn","evim","evisd","lstm","lstsd","ndwi.a","ndwi.b","X","Y"
"11",1757,-1.22769200515028,-1.37437343814444,-0.715677046873251,-1.11814288618215,-1.27184457263749,-0.82607395916954,-1.20960816455735,-0.161007063219901,0.338751127930421,-0.696137501279543,-0.24427742244024,-0.685582017965365,0.643432560946385,1.6053095080686,-0.535733925057193,-1.34331906509265,1.43480310633118,-0.819975376079286,0.405395053157761,-0.246932661131052
"12",1773,-0.0228228208874481,-0.795238598958744,-0.691034677043238,0.494710276806811,-0.244601337381439,-1.32811101728654,-0.572356144582623,-0.36595267689116,-0.0498560737800882,1.60771193290512,0.627507749130408,-0.637788532063035,-1.16664770744927,-0.812474658145888,2.57100620153046,2.31588783895186,-1.31280358013623,0.189096213700388,-1.62147853786815,-0.976499225210438
"13",1774,0.0340485787030239,-0.599782382179204,-0.420288959477331,0.581393057342066,-0.326170794105459,0.10271242730458,-0.666895394351666,-0.507289164709009,-0.0780913010099092,1.51787606932814,-0.822788106668158,-0.305738087715938,-1.88563601896495,-1.33667094643214,2.64522038573369,1.81959158204972,-1.25192654776828,0.0989328561649913,-1.68005572055882,-1.01614161955298
"14",1786,-0.63924737568578,-1.23850823673473,-0.672013854630394,-0.975411905029106,-1.99393828128885,-1.76528451897198,0.344219544310502,-0.762444377450949,-0.804506357726727,-0.0331699925515808,-0.221771151923251,-0.785841522662146,-0.832190019797234,-1.20307401336433,1.40655805668709,0.0644103275906882,-0.912573153430024,-0.525200271586226,-0.457885650621062,-0.910310073413787
"15",1790,4.31615276481622,3.00976707914475,3.82091813801902,2.5749799650131,1.57251279115206,1.85337719141374,-0.827664375753977,0.213192469186981,1.67505869840783,0.0714258124894231,-0.729658499535796,1.51423599049586,-1.03315502783905,-1.21649656816747,1.27613209573245,0.0041809131552868,-1.0544706731507,-0.267759577625544,-0.405432052971048,-0.966712536641032
"16",1791,-0.864697793930078,-1.53855991148062,-0.925185400393234,-0.849965328131376,-1.16494547064462,-0.975657545160613,-1.2882885648341,-0.0345883887049071,0.287177452051574,-0.543030219531635,-0.50732282923279,-0.445515358086214,0.661091524518794,-0.453889504303765,0.62275074410162,0.777429363881517,-0.530325114428286,1.61302869125525,-0.113165657407541,-0.552753113609329
"17",1792,0.402945879856336,0.8367974421595,0.444785026371442,0.63201865854173,0.729723816489437,-0.116836545490925,0.183043713040986,1.18908323253241,0.447090678635031,-0.542038773099028,-0.732117491272801,-1.01170475846016,0.480405528388382,-0.888664235930799,0.591318528862979,0.272979996239884,-0.339911888652688,2.02506405710056,-0.123524663547915,-0.549237806061989
"18",1799,-0.233525344342017,0.0442122764289821,0.0433379994366819,-0.310201110633231,0.318838697028279,0.552104165967858,-1.18516371325113,-0.661924181001623,-0.191846029520038,-0.459564254416534,-0.413992788043177,0.191708852629202,-0.037836788414127,-1.05939727658959,0.857110717787517,0.616346694090018,-0.883243792361501,1.1239303204992,-0.122891569932703,-0.52334332634309
"19",1801,0.260191707114898,0.0730153802068031,0.00243540683067404,0.233350741627795,0.476361589899967,0.793351667813321,-0.42127619325848,-0.584153393977916,0.00404746637545379,0.152728834976636,-0.391979440472027,0.618154892316627,-1.47526182232145,-1.41748584733749,1.48846914308862,1.318554112002,-1.26833572864918,0.759386172404856,-0.469559563317686,-1.11443721125096
"20",1804,-1.17060256140887,-1.54837264548352,-0.574120781337879,-0.975794751438923,-1.21510465446444,-0.639750543517742,-1.25223679454379,-0.192332419743089,0.503820261172283,-0.489846416991128,0.710140590633365,-1.14277786206552,0.276625793493301,-0.418938820982381,0.845778407378654,0.0189452840086648,-0.0571043113004133,0.626837811341066,-0.188410796859864,-0.521516197474126
"21",1805,0.664142182322003,1.07887395277484,2.38247341540416,-0.940872979984021,-0.289489739658246,1.37573662511438,-0.413637273887181,0.320025505860049,0.64756318405366,-0.682019668317805,0.454308038290929,-0.843538851479585,0.622147710044198,-0.433317030748929,0.202604939697374,-1.34666407880165,-0.829821342376309,0.773226749189907,0.917619342446855,-1.96566555000863
"22",1806,0.507050363753194,1.35789106960158,3.09805322727913,0.0818379648661813,0.869953903539753,1.65848380826647,-0.451831625450899,0.668641881249356,0.240057785466006,-0.685301678857586,-0.4476482523513,-0.581271613806974,0.320128329845599,-0.237147138909068,0.350856080345389,-1.41488168983539,-0.47063577251064,0.634335909591373,0.911439019933483,-1.99047274886922
"23",1809,0.899779668927083,0.986306127753466,1.57760092627771,1.03636828801253,1.14818719775432,0.464594838121118,0.250944813043093,0.463788970727965,-0.518629611757864,-0.707098047828289,-0.0283119857749195,-0.779753971076791,0.648989010210092,-0.594758982365909,0.396078375519527,-0.854667367057035,-0.377907763783041,0.510223384619271,0.80965687293359,-1.99285632430436
"24",1810,0.226529279203255,1.21804990349822,1.68102702021197,0.371606214342209,1.11840868230918,1.25163827158964,0.739832763613805,0.521029877814122,-0.207878713050213,-0.707498158412,0.609000930060217,-0.782950378668525,0.648989010210092,-0.594758982365909,0.396078375519527,-0.854667367057035,-0.377907763783041,0.510223384619271,0.809298719311248,-1.99309950078043
"25",1819,-0.559546321918397,-0.685288137233473,0.275860723979687,-0.350847479130054,-0.915513848383048,-0.173788311335642,-0.985713552286452,-0.127506093907622,0.400973959325131,0.163132537968184,-0.62862478775111,-0.806177507183053,0.00639579236697497,-0.383177842874091,1.40172366785233,0.553895487771422,-0.884508063383182,1.11878961592628,-0.569670153094608,-1.07093537409615
"26",1829,0.802799716514395,0.803249020804019,1.02322315978532,0.867133852967732,-0.614728798378231,-1.89407590959386,-0.176832098418655,0.416062950608246,-0.656558214132934,0.360454936568917,-0.706725336006795,-0.567456501150733,-0.575035925551403,-0.902911171865773,1.4785360324999,0.974068462107431,-1.05169439393522,0.798726471781718,-0.652086389433513,-1.00141008258741
"27",1830,0.362525870472372,1.40129515376214,2.28076763204494,-0.119976951509192,-1.38233709568158,-1.10573884110978,-0.082110104008897,-0.295643017477939,-0.341938338260426,0.360260675982066,-0.451742426519001,-0.671370505606408,-0.823972964170762,-1.43370029170578,1.50411036701082,0.666021971451469,-1.27389000060469,0.567988193587765,-0.663539101879946,-1.00257042149619
"28",2014,-1.63388656699695,-2.03529166835441,-1.33734872011291,-1.4147290657284,-1.76544187789012,-1.2400908005227,-1.0751639367477,-0.685768318934347,-0.0498560737800882,1.48830568968505,1.43737338521368,-0.965037610115875,-1.21180501117355,-1.006341405408,-0.939407892704443,0.251264731332348,-0.754976018553643,-0.0178014022283951,-1.32169503097327,1.11283413295558
"29",2038,0.663693320310198,0.521402110931786,0.430801627660667,0.774554155223872,0.998615518762369,0.954949858920348,0.20205610537476,-0.445469480192424,-0.427181237584361,-0.780564007733893,0.0224232254679214,0.794753271640872,0.0863437689264172,0.867336915986848,-0.692154375654237,-0.553404947333409,0.691507935008047,-0.570841113145408,0.912414086025526,0.485112304284355
"30",2061,0.331123458694279,-0.681047778403115,-0.0704781204458563,0.459875839614134,-0.177686274049615,0.362423607078147,0.78621182178705,-0.843821380536828,-0.804506357726727,0.053215814040459,-1.15539014445676,1.18188211165288,0.250214408379922,-0.00834799298913737,-0.319017890161338,0.190591284783469,-0.205193359425458,-0.0604557380756781,0.049345343840472,0.311039383715921
"31",2063,-0.288653880623902,-0.689259449608345,-0.371245896396353,0.105552993363493,-0.209683125180635,0.20082541597112,1.46253708112345,-0.760440238129827,-0.804506357726727,-0.0124989001052825,-0.709456159949765,0.996280692526721,-0.153848959756752,-0.261123797551044,-0.60962595775531,-0.243180065523368,-0.301740865970481,0.0765464118039683,0.0720467761540751,0.340813372010026
"32",2079,-0.172975123569029,-0.841230104947007,-0.908982408141141,0.132008706703775,-0.289839014727449,-0.0550381621732237,-1.37627973975463,-0.352426152576431,-0.103759689400654,1.70599758013347,-0.278537122863774,-0.721067738901423,0.0920624502854389,-0.61540445808498,0.947854750581392,1.65423940966275,-0.888009965528693,0.564736709766164,-1.6587319734656,0.382879791770159
"33",2114,0.349571581244883,0.395386170106438,0.565537740517821,0.539706788355749,0.0623611622398251,-0.385048656609846,0.793041648095511,-0.854451180667226,-0.941538369073101,-0.874803157269229,-0.475339330320222,0.969660463396039,0.824945940762771,0.0252543424707686,-0.801314549887384,-0.503091908219696,-0.0284366260218515,-0.125050780936434,0.974791673208771,0.773208170740342
"34",2160,0.395215941962743,0.700776201837967,0.835183360547021,0.448309288405921,0.758017714066872,0.537488143535005,0.131269149370351,-0.562597338378541,-0.51796620865662,-0.669022558897958,0.380296933806332,1.18482031600846,-0.529116130979264,0.413254542041692,-0.72943669248648,0.207445101227025,0.289514876578278,-0.761452403360409,1.01770055040701,0.523421678828596
"35",2185,0.347519287509904,0.263230179510377,0.673278865011087,0.344926749847878,0.20268067805546,-0.135245323947335,0.385123375782624,0.265356901925533,-0.519587378825023,-0.805817746055378,1.22872535075974,-0.453194729756247,0.450660273716767,0.390771763619368,-1.07683165082439,0.243548502070905,0.239360134584587,-0.0973330988906656,0.975250371319893,1.144029605247
"36",2186,1.23359990541247,0.366115582633471,0.656748471708125,1.29204586442649,0.299109129360386,-0.0260695510871487,-0.180651657925014,-0.491097454291324,-0.646556311151414,-0.642815453633905,-1.19841281217962,2.23474717654492,-0.296937667803479,0.783682714194636,-1.19073672203286,-0.181312053174785,0.578131338789274,-0.360154409558473,0.90939619833148,1.15143672087677
"37",2191,0.271412652731245,0.148188523103421,-0.188962351630344,0.293198262880861,0.586558894306763,0.806818228627263,0.287611458988589,-0.59647500371601,-0.373277659696307,-0.425138049948006,-0.695502670160499,-0.259548404845345,0.103443031770085,1.44919683441378,-0.88783986133973,-0.374429770083611,1.51081707095529,-1.30277829907859,0.54862988969398,0.56083575052851
"38",2192,0.437032263347495,0.287656261710927,-0.179848137935334,0.336833915315913,0.888288880972305,0.752952254701634,0.272944875165817,-0.180830048598091,-0.373277659696307,-0.473976513580223,-0.318040770125818,-0.907525523567101,-0.277331919087549,1.50222080720739,-0.884615559790572,-0.203900927881829,1.36589219904199,-1.55868330655892,0.600335082201344,0.703033108726673
"39",2193,-0.0135967871248416,0.527231040011363,0.704227117979048,-0.132931247048057,0.755514212386488,1.02228239365992,0.131778398581025,-0.572072384985435,-0.265470460797328,-0.730265140471123,-0.865223534425456,0.729807838275942,0.894170375823448,-0.193259475450883,-0.802366910043646,-0.410642126456579,0.505012524031228,-0.295834264285049,0.856159857966196,0.534055853530698
"40",2194,0.34547020109908,0.423796784208919,0.685998699703206,0.303425413663931,0.510221057660141,0.914550445808661,0.768096808277512,-0.509766191392404,-0.319374081808253,-0.707457733446131,-0.992906308717126,0.768539780051189,-0.0856952565249746,1.19958577880038,-0.908830679210156,-0.591306226848653,1.21782159517144,-1.26132537547917,0.85622433257852,0.603817811954134
"41",2203,0.121638728175833,-0.415291943140169,-0.295598202229213,-0.0137631432526071,0.0632165713105152,0.24661152522975,-0.485708424210919,-0.815540245001002,-0.265470460797328,0.0429680162073953,-0.681753997302518,-0.459624802103812,0.281557649190153,1.29579556049489,-0.794085707872246,-0.35077715330758,1.73772585641066,-0.627416597738836,-0.0567768512574076,0.545198799573775
"42",2204,-0.0886301507708994,0.229641974602051,-0.645059067939499,-0.505109186832416,0.229158952412047,0.155555119160774,-0.500986144311084,-0.542351221173579,-0.43119532010479,0.018558235279214,-0.402018805266006,0.266140247658513,-0.16055725689703,0.906473338349873,-0.777787754017327,-0.686596961944109,1.44277618513533,-0.691707844131518,-0.0400149469652372,0.5200106687289
"43",2207,0.417283552915572,0.18282981097379,0.157376310511654,0.13880477365729,0.242386354532226,0.726019133073749,-0.0481774080115275,-0.545267431827123,-0.588892007902963,-0.425989733614649,0.21045364424322,-0.412227642821456,-0.0707536805486642,0.762490880066167,-0.952927508294964,-0.335442921065035,1.20489516072833,-1.3268295332278,0.533278092905773,0.931181414260784
"44",2208,0.493913865147532,0.120468350874315,-0.134277251743832,0.29885238393324,0.357031921786382,0.67215315914812,0.00650083850298648,-0.850664042459438,-0.373277659696307,-0.357208516767659,-0.79266413798608,-0.849116689702813,0.142516631920939,1.41439857809222,-1.13367165816559,-0.305080159568563,1.58866384398561,-1.26492277462441,0.444783077553327,0.842684248627763
"45",2217,-0.595031697082361,-0.984824543423814,-0.981895844275899,-0.150865762453732,-0.514682079102101,-0.203169792466309,-0.572060931671291,-0.568950702528917,-0.265470460797328,1.53293071293243,0.0316710955626267,2.2146814196682,-1.69493219095033,-0.6699945289598,1.41121445831206,2.23635676378999,-1.42081800425057,0.725412202351562,-1.56448916463762,0.138005018645333
"46",2218,-0.361442976850139,-0.990142378880642,-0.863411430807867,0.00683920002732254,-0.417545508272566,-0.135837257726737,-0.888775326644835,-0.548657889644837,-0.211566845176762,1.45093094615289,1.37295105694652,1.61082598983959,-1.3546990407059,-0.989905755075247,1.18186242807837,1.82707863302466,-1.21003161514243,0.216493263218266,-1.51984897720945,0.154483603987347
"47",2221,-0.817009289972637,-1.1189364153708,-0.890754071892895,-0.531788695792447,-0.286730741595091,0.0796269073059192,-0.833775408448727,-1.0077102566634,-0.481084815472415,0.0723413758802905,-0.075958667958184,-0.292112745696437,-0.20764512255527,0.9338536528453,-0.921920546046294,-0.472804969784646,1.46421296222108,-0.733464322756814,0.00199313126125636,0.776818615746951
"48",2222,-0.132537798787413,-0.989757564727082,-0.57175786855238,-0.037478453365986,-0.188240424935339,0.227758537599004,-1.03238625352413,-1.29165881816214,-0.588892007902963,-0.0885712355408649,-0.449880372047013,-0.0652686538313044,-0.3542786018841,1.12220143633939,-1.3503896536917,-0.592946354790414,1.54713742843994,-0.541632010351204,0.177684141606536,1.00412944680932
"49",2242,-0.101119349047182,-0.777361211621928,-1.03731003021862,-0.761898560018837,-1.35589090554664,-1.37260119813267,-0.526692616085124,-0.842026726521975,-0.707479900365327,-0.855034521142951,-1.19399891971766,1.65749335756994,0.283050184466819,0.370503526685944,-0.870682500453877,0.311089611873149,0.473931428553068,0.114029359296568,1.00355401913775,1.15993452516218
"50",2243,-0.321047913744924,-0.65740183400911,-0.705432395134038,-0.81473865156769,-1.08548552279897,-1.16826941217847,-0.661646139549814,-0.563133663806119,-0.445149109098524,-0.740521216454196,-1.18712135003756,1.40124046996174,0.876130166827107,-0.000735505851113875,-1.17213222747591,0.161936218171387,-0.0274384653985965,0.525423564461857,0.947663085169441,1.15237031936523
"51",2256,0.753908783507019,0.340553231279116,0.301801007486634,0.235244544804923,0.156198735177159,0.374232649721243,0.266222549085255,-0.472817604854796,-0.550744853989478,-0.711622884622584,-0.572043563659656,1.94692439115559,-0.314693970633058,1.03567964088854,-0.787220887596552,0.377869633095729,0.923017735188162,-0.550386221142955,0.982925623394723,1.36864345062716
"52",2257,0.417283482047093,0.355800106888754,0.341541516741675,-0.037478453365986,-0.10519489986416,0.424456381153512,-0.146276705996896,-0.0866785840601493,-0.394491319774828,-0.768517091965783,-0.29098171697046,0.621689017731123,-0.127648476367241,1.24919452319753,-0.94167659362817,0.47816769091562,1.01584517698729,-0.635533797142545,0.973111652107434,1.40350497254083
"53",2286,0.32431082462249,0.780365681437413,0.517386384337939,-0.0959188766788187,0.860550222346263,0.739485693887692,-0.401633358613946,-0.492909034078975,-0.184615077794171,-0.751548402110504,0.653351106516266,0.866891620725497,0.0114168757162485,0.785048682120242,-0.883593728743591,-0.369098720521368,0.832004363057758,-0.618406302415129,1.13854286353288,0.685942034838808
"54",2287,1.48326360333686,0.654477069737186,0.721495875751854,1.02054041464377,0.760727314656448,0.796895485431195,0.122175296263178,-0.241672513407267,0.114691690299237,-0.769062897989637,0.386208811952545,1.46836215611927,-0.634599439337495,-0.957191161283703,-0.907408917908096,-0.353208385541715,0.736849980404597,0.891153401438983,1.11578124939295,0.613349896021911
"55",6599,0.103099957117909,0.493167580029826,0.90473874379634,0.627283961207999,-0.0164058583131809,0.954949858920348,1.53427615308206,-0.941425343819336,-0.481084815472415,-0.234306134860939,0.0394913326825465,-0.709393969906358,0.249516810370174,0.92680156953308,-0.856531629728257,-0.965010579343922,1.38671667834442,-1.50989398615283,0.258321692953675,0.56097342801039
"56",7236,-0.334512880545923,-0.705916675546871,-0.521304404772129,0.0860991924665455,-0.36872085404152,-0.0338764942901556,0.187287675020032,0.127157431310186,-0.130069795073337,1.04729994117956,-0.924934886126976,1.69557794649279,-0.842580985500624,-0.702516103550224,0.241256878697681,0.33952096486756,-1.03346581675522,-0.557455604039449,-0.921893897638112,0.711847265728842
"57",7238,-0.545464781384875,-0.764827663884456,-0.605935995220265,-0.0715688196147578,-0.169074506442066,0.0947766479454854,-0.409053992032798,-0.189095275108805,-0.127342485074329,1.03326930473123,1.95611508822783,-0.678927948008201,-0.92007114581642,-0.802351095476162,-0.0727696067330665,0.594237416551087,0.0202659383382097,1.24601259566451,-0.822217681401426,0.656281025566667
"58",7239,-0.466723727925115,-0.60439187259958,-0.426632103665831,0.0699803542751928,-0.0173302092687228,0.00815087754593481,-0.5720610127098,0.274530355862169,-0.0125382590199385,1.05020722746232,1.83631066864393,0.744556259990117,-0.121215973788976,-0.675385704911973,0.167353608842401,0.695239955420216,-0.474875436440022,0.989491176452617,-0.822937152224537,0.651744626670914
"59",7352,-0.312071337782747,-1.52429541433928,-0.162921923356722,-0.599969360109259,-1.69830420164454,0.214291938309326,-1.0018306897733,-1.05207107294511,0.0117479936733944,-0.612908429223834,-0.912067209030949,0.0169814238367938,0.629196694584571,0.328990402469674,-0.705479618301377,-0.48937500500337,0.329574827080128,-0.614037351476652,0.700611186961307,0.555101194960484
"60",7353,0.63047968583854,0.231218528713979,0.266746510284677,1.30909128618344,1.03717345475728,0.658686598334178,0.984276906954425,-0.0863351983971775,-0.481084815472415,-0.535799945345604,0.863093344212606,-0.421520830523655,1.27621884862913,-0.0705915660487075,-0.604803829995755,0.213324492796205,0.162634108082286,0.198645399919416,0.667124590446395,0.568696235324815
"61",7411,2.26872264007669,1.93703775417117,1.05967982064669,1.73522086429309,0.879414765313645,-0.00117218824759423,3.42871733202904,2.58775821233627,2.42970889178587,-0.913044209199712,0.124110711529425,-0.0249705964332548,0.859168801264414,-0.0764801980448635,0.111273298687241,-1.9739340332283,0.0262063742550449,-0.153171385953568,1.13852522598162,-1.54629473053306
"62",7412,-1.00776349281647,-0.982945701861118,-0.261875878906874,-1.62268034757242,-2.16298353191989,-1.68448548940435,0.22038934095877,-0.5637584139176,-0.211566845176762,-0.742309296855894,0.293948821912445,2.05651367922176,-0.188201605934622,-1.00456167381804,0.38450183624637,-0.388611333206859,-0.855405760529095,-0.282122324001514,0.36774048930171,-0.879690598727359
"63",7413,-0.491604652361214,-0.413366412481899,1.4242469101787,-1.55449968325561,-1.70782562873036,-0.930361113787653,0.434277844159802,1.9786305478595,-0.427181237584361,-0.775144302923747,-0.730564894646541,1.23419629134995,0.256792919843975,-1.02107479184559,0.38450183624637,-0.388611333206859,-0.818949005494416,-0.406813514358006,0.371884524034498,-0.882524948272718
"64",7415,-0.610155327374661,0.514918186685597,0.649541844923169,-0.807475907631903,-1.19429017750262,-1.01116020934117,1.7714132681349,1.4830690838387,1.45944441433588,-0.425182889927216,-0.999141874805191,-0.264800408359645,0.626349521312214,-0.708417036964622,0.913446094570188,-0.047905507324793,-0.94215029692879,0.876930836971573,-0.0809521814193036,-0.841329841993946
"65",7416,0.925860842307355,0.6002454297466,0.232112629227393,0.721723341911798,0.511197663032514,-0.232796056963746,0.174143305281457,1.45132204399022,0.54462350226167,-0.985489887116849,-1.04029933286345,-0.331015443714904,2.11986630216645,-0.422265663481349,0.738741994259793,0.596455517031925,-0.438406018989344,2.94393347253248,0.519726911594695,-1.12019555716887
"66",7417,0.0694375167386634,-0.244082519944844,0.130033851710171,-0.41247227756028,-0.882670106893904,-0.553299026978108,-0.100443314537395,-0.31000618360038,-0.481084815472415,-1.04172736122609,3.62346168646959,-1.14277786206552,1.01007709630415,-0.61585255846139,0.465216948326089,0.169577574927213,-1.18792807519511,3.02660929375333,0.602240243713934,-1.13965530458153
"67",7508,-0.472223220092326,1.00284105072657,0.111169515032859,-0.776619433563738,1.1289051329078,0.663071091311992,-0.393498377860749,0.0687780470605,-0.168945435942486,-0.2435313052297,0.653740575999161,-1.13811203035387,0.288403843611438,1.39183662770478,-0.830831851566233,-0.81614953074776,1.78465253946866,-1.42591947074886,0.243124569327726,0.55926066240463
"68",7510,-0.82822995382114,0.606045087180417,0.768026085221833,-0.83860185566993,0.193614113249206,0.874150763366835,1.56483164044414,-0.817621475309905,-0.481084815472415,-0.367670442747597,4.08343352863398,-1.14150022630753,0.360694465273117,1.29969048346102,-0.724658559626614,-0.241236272743868,1.4648385338485,-1.25325994917067,0.391362972588951,0.545217774549367
"69",7511,0.424884852003851,0.84057528497648,0.477822481680515,0.0543457340204049,0.857029900402294,0.984943372796082,0.206590157105166,-0.0588104914349283,-0.135611803607233,-0.374367880011454,-0.390260111479022,-0.390867202839891,-0.17416041808721,1.39858836842343,-0.819975729916744,-0.781763159090746,1.71856988022618,-1.89622471250824,0.413149407331874,0.44943397394549
"70",7667,0.269168385311424,0.775683100756614,0.430801627660667,0.177291099451915,0.856694241885319,0.793351667813321,0.580944220164365,0.498218775132893,-0.157663310411579,-0.453248577837202,-0.662286706630361,-0.648992769230895,-0.098487257238677,0.703480403145899,-0.679783850580033,-0.137631590823338,0.523679194119886,-1.16514113548331,0.608357722796076,0.516325149944229
"71",7668,0.147983285762525,0.778595182819189,-0.179848137935334,-0.514743444487329,0.728558534157715,0.752952254701634,-0.222665386207705,-0.135516266486949,-0.319374081808253,-0.30462101696605,-0.601966604469486,0.581630541962771,-0.0547738191625114,1.02271094839368,-0.90192018084885,-0.894112803053042,1.42567362268458,-0.847988013913561,0.390605949744263,0.514466187732872
"72",7669,0.125541733648651,0.684964432963953,0.0154556455612992,-0.139749279389371,0.757541097764084,0.650136456568054,0.296778204502595,0.324526393918527,-0.201299519766904,-0.340344545509976,-1.04876128901076,0.166518960915012,-0.483593805040585,1.00625485654654,-0.668251591731629,-0.204378282591792,0.877041444281724,-0.936245223256858,0.419714051291148,0.708463211514353
"73",7919,0.133478366443991,-0.0628406186296501,0.485486727547179,0.0128257417287082,0.26873948050196,0.227758537599004,-0.208505519503347,-0.0889550787209312,0.75869778859364,-0.668906802767019,0.422726156319908,0.667969733486784,0.350425173641207,-0.91082489928785,-0.948211765451837,-0.223544882408812,0.0483499056752763,0.43062156529179,0.910798168697727,0.715438553499982
"74",7920,1.49672858397689,0.437835246718212,0.494600941242188,1.68067606011671,0.610038943167918,1.23774655869258,1.58316470675066,0.101771590088149,-0.211566845176762,-0.931567397657303,-0.785527884783469,1.04373368217168,0.869048735867646,1.03414529540667,-0.846484517508732,-0.127560746439033,1.12353804271639,-0.0606732940385937,1.05144926047446,0.989682964539239
"75",8021,-0.300850449517376,0.867806228182672,0.46725830015716,0.047747462255944,0.857755546641997,1.00881583284598,1.01483237903875,0.435900199157042,-0.157663310411579,-0.447511957850922,-0.104425943843718,-0.442048121124967,-0.270891304904503,0.975454820281213,-0.830219008203036,-0.378307936747633,1.18638261289769,-1.46570825289426,0.557613081139154,0.544670988164785
"76",8022,-0.356954666427364,-0.0830778009659538,-0.0448312021339986,-0.259065697621539,-0.179089179297597,-0.0885477883868863,0.93844369882794,0.0325770019014557,-0.394588384934702,-0.412298639285814,-0.92209019100409,-0.186819505948565,0.62959416321803,-0.554459343272584,-0.411373444540597,-0.526720529937313,-0.175915163413824,0.202455316950875,0.338174107970506,0.214851423760473
"77",8445,-0.480383988512711,-0.996705320477805,-0.599100327353863,-0.531788695792447,-0.9544180759108,-0.49943278372234,-0.940719744076875,-0.53390415912908,-0.157663310411579,0.430419652928697,2.39917497893193,-0.12401021988759,-0.734550633246326,-1.05103934388442,0.266282735477493,0.244358240287174,-0.65496992029816,-0.499859948894554,-0.521059066105098,0.343035917372792
