"","CEC.Ar","CEC.Br","CEC.Cr","OC.Ar","OC.Br","OC.Cr","Clay.Ar","Clay.Br","Clay.Cr","CEC.A.res","CEC.B.res","CEC.C.res","OC.A.res","OC.B.res","OC.C.res","Clay.A.res","Clay.B.res","Clay.C.res","CEC.A.var","CEC.B.var","CEC.C.var","OC.A.var","OC.B.var","OC.C.var","Clay.A.var","Clay.B.var","Clay.C.var"
"1",0.310318333916553,0.227151671284283,0.373281881714054,0.556482712528393,-0.601730547019997,-0.752222107314563,0.200685201311603,-0.198591006562315,-0.120341450669966,0.0510813994733373,0.0295707711835183,0.300169153652406,0.544719747541945,-0.571599127202199,-0.739554480198451,-0.051107931997617,-0.276584696877354,-0.0864238044972706,0.114576261430758,0.184294802205452,0.257569984411398,0.582430941151861,0.520738562660235,0.558968235655169,0.486370419124993,0.248551797677266,0.473486861236575
"2",0.0887167777621513,0.798620679798538,0.715628877796101,0.532338742682445,1.10052439605591,0.760785101108067,0.240258900829485,1.11990415559681,1.56741139279421,-0.202336122209644,-0.138223120775138,0.131389527335428,0.0415940952538738,0.435680843734799,0.500738775754472,-0.101380505875993,0.138383670413821,0.589549777750818,0.157381562395389,0.247914729355196,0.3433057135956,0.759569894971063,0.702841471195325,0.740426548640644,0.645639383608576,0.3370405390217,0.629835292728707
"3",0.644541996613203,1.40504337443807,1.45109343701752,1.16991411352034,1.16697314342419,1.29585345621565,0.893235851924671,1.54729585930199,2.07451133738457,-0.121401027915918,0.0752188661489638,0.547321258287324,0.582086606010861,0.608464971898786,1.07031844905409,0.106989647650994,0.401685866147971,0.904327137863338,0.156505884669068,0.247761851705799,0.342282882951701,0.778292348406741,0.689449851669361,0.748688609236935,0.641267768607907,0.33340262609308,0.633752871348218
"4",-0.443789627217495,-0.47914548994299,-0.458118529031374,0.315272704826235,0.572783139493229,0.0929846468769913,-0.294788291328857,0.00480185778951206,0.0686154905916081,-0.199165093686501,-0.169626771689693,-0.308201715215197,0.0547086540143227,0.458686903818187,0.0452149848231952,-0.162180812026924,-0.144694679573099,0.0635263991216979,0.12322169839416,0.19465011636666,0.274554114237422,0.62152340822917,0.55487847574756,0.598273771400671,0.518395774129876,0.265173934658842,0.50627475370444
"5",-0.744465919729814,-0.810736512260098,-0.836220219518204,-0.101432177930659,0.260140806893708,0.00502924132823047,-0.623087335724652,-0.419507464580556,-0.391352035274213,-0.384247420276194,-0.497624077640643,-0.666478645151425,-0.317566636825078,0.0916991506922699,-0.0657624644904655,-0.343830629009116,-0.49180178955793,-0.406115492188563,0.116941226108098,0.185401297159637,0.261237463826943,0.585366472417068,0.515935329814843,0.567225062796308,0.491991462623477,0.251050190472803,0.477753698873658
"6",0.300736022001645,0.824757880495115,0.820800295340804,0.367402128281651,0.589987613083461,0.166655893237274,0.436303034710814,1.01669885073973,1.27020557586279,-0.234957138173701,0.0738856451111431,0.235803778643844,0.0344466728158829,0.267313873262287,0.0275439959397592,-0.228179957131596,0.130098398467003,0.550459873691265,0.12145755328549,0.201101163106566,0.282797370489484,0.636809548114814,0.565906208797976,0.613627018032845,0.49104223046838,0.26987122948883,0.506065308935964
"7",0.656837450753866,-0.0376921328471884,-0.446082032341819,-0.190887776191371,-0.0661127631924157,-0.169854608865001,0.159352640394431,-0.533228951032669,-0.621116833985207,0.445813211647677,0.088800567887462,-0.0597866682152018,0.0975359032264465,-0.261167461982977,-0.25632005689816,0.256918424852956,-0.071702351557892,-0.297230499346927,0.136501540919957,0.216448586851653,0.298804765821299,0.685821343936141,0.613383619678042,0.659985320158502,0.571917000138803,0.294097477806269,0.557535012913795
"8",-0.354107970142829,0.177803899047097,-0.233541638028588,0.476253003743851,0.085939561369185,-0.12621423974568,-0.497434194936718,0.306299877793808,0.106171696103247,0.12087896089999,0.444020318335948,-0.0606077556628569,0.162723339165913,-0.157324244246738,-0.226726161749119,-0.0726955597135448,0.19374730987199,0.0980984543401402,0.115497631063085,0.181073626807348,0.251676059326306,0.579789537539612,0.510215955146884,0.557851232324836,0.48430305944018,0.241442557003847,0.460686789955556
"9",0.331761470481194,0.309701944642457,-0.242668975846313,0.0953230337551574,0.229267146098165,-0.104044086236708,0.475135920861836,0.635282561401794,-0.00973247975169525,-0.308235878962325,0.082725065098688,-0.23000917754532,-0.059841720309745,-0.00144824710806461,-0.203088514195629,-0.354238169233073,-0.0630330814557096,-0.150139424287981,0.115565953158001,0.187338051502157,0.252018309816716,0.565629716303136,0.523132585381713,0.564345420151189,0.492796074963569,0.251007172501473,0.475531401536115
"10",0.692178849849655,0.425448029459897,0.0414352821419154,-0.402200281840664,0.166835981102979,-0.132239113590366,0.826471221958666,0.672298275564575,0.0116201023357289,-0.0735177919128977,0.152887152118151,-0.102736748724647,-0.366864496605001,0.0983775658540538,-0.164659127306524,-0.186286948175386,-0.0596102683320128,-0.170050073472367,0.118207821154751,0.187781151719236,0.259559920093357,0.588273700725209,0.51692720076362,0.566740349611219,0.486690150964582,0.249804418188725,0.477048531980464
