"","CEC.Ar","CEC.Br","CEC.Cr","OC.Ar","OC.Br","OC.Cr","Clay.Ar","Clay.Br","Clay.Cr","CEC.A.res","CEC.B.res","CEC.C.res","OC.A.res","OC.B.res","OC.C.res","Clay.A.res","Clay.B.res","Clay.C.res","CEC.A.var","CEC.B.var","CEC.C.var","OC.A.var","OC.B.var","OC.C.var","Clay.A.var","Clay.B.var","Clay.C.var"
"11",-0.000568156147958188,0.358098697280689,0.490699034468337,0.170389182889816,0.0941103364589543,0.204921727660289,0.0170888601167799,0.448141620819485,0.218799864635248,0.115675263659619,0.522865412159036,0.236839622643033,0.27953134852993,0.554495998341484,0.394088897446965,-0.0522501457445006,0.433829647913537,0.283227560373413,0.145864082078795,0.235936666587813,0.33147248449569,0.747337097866749,0.695867391083103,0.716637917958014,0.630262095596988,0.319913317638226,0.608516338566214
"12",0.362439407023043,-0.205182697317373,0.0132721239049922,-0.354621589045119,-0.112813607626539,0.00381134176309979,-0.0296387046713805,-0.381584392942565,-0.505238218623622,0.282053193207824,0.0435854416978404,0.431268032407213,-0.0402691283158467,-0.325852133658001,-0.0818543768626507,0.168957774780433,0.0389802352950563,-0.164020145125164,0.125310830967234,0.20269156960647,0.284765734531482,0.642032167286628,0.597814895736428,0.615658712701021,0.541453837029907,0.27483533368465,0.522772206537309
"13",0.297955314888735,-0.517047757523933,-0.882019015952819,-0.449610894262719,-0.0176185136685522,0.0305348782584991,-0.0302528815461928,-0.621720264979577,-0.799601398916681,0.195554415279325,-0.0183194802015772,-0.226748762803177,-0.0491684542431757,-0.218928803848112,-0.0504176944068775,0.102730163681999,-0.102756575593877,-0.278636798710194,0.13853694557322,0.224084947246616,0.314821749735436,0.709796389738263,0.66091214170588,0.68063931038365,0.598602372772051,0.303843230233019,0.577948962314268
"14",0.435912775690873,-0.000558242770795747,0.50684975835835,-0.336581738366394,-0.113398379964507,0.922132693926581,0.913497087625127,0.750510396158382,1.45417047431391,0.837389263386752,0.709592916464759,0.954314866004217,-0.28483909186311,-0.0971704259018905,0.928770652753369,1.3053495099609,1.03343678420961,1.73675815460764,0.12858499129427,0.207987557915763,0.292206182123327,0.65880738324031,0.61343478908023,0.631744834838754,0.555601111119791,0.282016316677678,0.536431361181084
"15",-0.287810240902144,-0.553763804685699,-0.426390939535967,-0.032158952263381,-0.239532138037734,-0.069253515665855,-0.252649393303614,-0.351721165077492,-0.0070141031101244,-0.042799236491877,-0.0624003945652354,0.0766897088461943,-0.0371221362546509,-0.388968726617018,-0.130906736973754,0.015786972859759,-0.169833983135194,0.344925492693753,0.124174525489224,0.200853583702837,0.28218350870471,0.636210286902341,0.592393972934957,0.610075984038005,0.536543990400067,0.272343155691684,0.518031762974251
"16",0.110058783442005,0.00842150425801269,-0.0836196115635228,-0.315189372044992,0.397687752323572,0.598796612957775,0.0949192991121027,0.158764640467142,0.061588869293278,0.0342072852457997,0.611532065715074,0.342152903837001,-0.0469206053409826,0.583151850324333,0.674603871007221,-0.179728543619813,0.1975097360271,0.502155776172034,0.108887003209422,0.17612585775633,0.247442996032566,0.557884407279773,0.519462459615431,0.534967581878963,0.470488346740317,0.238814120295858,0.454255218736109
"17",-0.298730366404517,-0.632202509597121,-0.422574614860881,-1.01165850736541,-0.115431449262374,0.51761526702761,-0.209048527957967,-0.612100139218488,-0.348973734254179,-0.419911718035236,-0.000432869778654714,0.0651002263697517,-0.612546460770687,0.0333668178009216,0.57827525805094,-0.564380245988876,-0.585130549463656,0.0643663421968716,0.10681878965682,0.172780500870396,0.242743032374766,0.547287880073473,0.509595723757358,0.524806339761605,0.461551831395157,0.234278054598481,0.445627037483631
"18",-0.285536486429348,-0.442149357393102,-0.58265575768174,-0.303761758920674,0.701883241084994,0.836696776655898,-0.406423469826392,-0.402536041086678,-0.195486169193183,-0.187067407414064,0.157263992436992,-0.0913345560514848,-0.1569041674663,0.722312016946653,0.844441667860281,-0.450070305346523,-0.351645768358026,0.180156265609453,0.110189427707184,0.178232542898451,0.250402723183959,0.564557401278547,0.52567587915247,0.541366462035559,0.47611597474591,0.241670635320767,0.459688678264613
"19",0.337805691769261,-0.170424364642582,-0.0982027293267592,-0.458388238987316,0.0734347322844995,0.664791129165736,0.674750367214001,0.46833786891877,0.924957585231887,0.338632195291244,0.166877451940155,0.358437826236017,-0.364337080862687,-0.165338232059638,0.566347868738075,0.683213223273326,0.498705093267419,1.16621074425776,0.13331659997024,0.215640984055334,0.302958644697616,0.683049860522899,0.636007667461593,0.654991477479043,0.576045853630502,0.292393817483379,0.556170704451859
"20",-0.427530898580797,-0.337076323451951,-0.084021197611738,-0.470251759961256,0.0174659235661914,0.340493091558636,-0.349761632074752,-0.164386164871135,0.0078177516769406,-0.0485064731746904,0.42721465239027,0.294043890559848,-0.151311026451694,0.287998936648067,0.451525543242376,-0.154577251114338,0.0366579276089617,0.394723076223768,0.127683306158121,0.206529072850057,0.290157125165283,0.654187584155877,0.609133159273027,0.627314808272827,0.551705032281336,0.280038714794751,0.532669707662485
"21",0.434620441744105,0.955670788917306,1.08505914974769,0.537275762464588,1.09180224464166,0.667252758328489,0.542860545969722,1.23695714125689,2.09350540900086,-0.0737158208812276,-0.0191371845406021,0.435644409747416,0.0847950385464038,0.550915079379141,0.442758300477364,-0.0239407438988486,0.251662348070914,1.13390443296364,0.116377937345562,0.18824252146491,0.264465956818473,0.596264335345886,0.555199131178448,0.571770935839563,0.502855820482566,0.255243453395198,0.485505926573163
"22",0.342821610915631,0.654891729930946,1.05544916491601,0.420773423166604,0.839562015175109,0.83314471011571,0.869261536551434,1.21743284334565,1.83925163814037,-0.341771200572308,-0.405322895449324,0.365375576823815,0.0443535893984328,0.289310640304393,0.604776528670317,0.0994991457320207,0.152201805565127,0.87529894298205,0.114384929399979,0.18501881042884,0.259936896024845,0.586053125342366,0.545691175417609,0.56197918283059,0.494244260005012,0.25087233080721,0.477191488361266
"23",0.544463366626494,0.617305522067201,0.749671845778799,0.09644686027734,0.359386702863939,-0.00311384678036758,0.612689182246743,0.875412707887806,1.32312170504329,0.15292979644855,-0.136781562890787,0.240174445982423,-0.184205563473077,-0.110281129253989,-0.198220544454496,0.116456912203406,0.00802896592447456,0.506241943127568,0.105302033742374,0.170327132437389,0.239296242430526,0.539516755427021,0.502359802713235,0.517354438065941,0.454998101734475,0.230951461720215,0.439299429326752
"24",0.59759759639395,0.586527861835937,0.478675580293994,-0.0800400571174177,0.313789475286977,-0.189812151800611,0.665561791948642,0.753337667729467,1.28240267515244,0.332689506398614,-0.137272002929748,-0.0303470489063923,-0.357036631058253,-0.143719681130759,-0.37989600269155,0.299369184994201,-0.0832436834210968,0.46614344493061,0.105299545309425,0.170323107371267,0.239290587528783,0.539504005898611,0.502347931255097,0.517342212263796,0.454987349498949,0.230946004017201,0.439289048072605
"25",0.626758225638019,-0.236993332070384,-0.221617479008998,-0.295932428250876,-0.395568221622681,-0.129175519409723,0.932791110020251,0.638211366788401,0.813829037841416,0.326224229562228,0.069895111859849,0.0700936551731095,-0.0746728116636718,-0.391693891477975,-0.12735211801417,0.598619955387113,0.658415087095304,1.09676276909605,0.126311032102468,0.204309405323127,0.287038666637634,0.647156714762852,0.602586511507867,0.620572753559319,0.545775592286766,0.277029003702093,0.526944849479754
"26",0.122797193553607,-0.727319305668475,-0.377415920209589,-0.175424224671815,-0.387477064706996,-0.0232925354948623,0.306498190289633,0.531434161743396,1.12920929254221,-0.0831374485402221,-0.431283571920726,-0.0213270712559225,-0.00223607582857774,-0.506689564084668,-0.0720323388014963,0.127687794982584,0.609523933789399,1.36702127397791,0.11600259585995,0.187635402716517,0.26361300266419,0.594341266879898,0.553408505983845,0.569926863351403,0.501234012646703,0.254420243608401,0.483940075520037
"27",0.236375405997473,-0.598264443032377,-0.860156170285716,-0.127278253383589,0.064616147670055,-0.241046942447416,0.160839619126074,0.161687992688869,0.586834284784565,0.240999769910415,-0.163928478848318,-0.401827688155404,-0.00242860787037975,-0.09687827997895,-0.307256088443275,0.212507172205322,0.332146411691972,0.826260847912579,0.117694337265865,0.190371811998033,0.267457442768644,0.603008932659021,0.561479222652022,0.578238477983193,0.508543834698197,0.258130619720459,0.49099768882317
"28",-0.895936267388928,-1.05434423628746,-0.823242713787503,-0.336853190742685,-0.26399431426148,-0.0928018809426122,-1.17879576063577,-1.36883572665471,-0.958968581682202,-0.0986473188609196,0.0671271871039587,0.0665362455573252,-0.128209861954297,0.132437433871276,0.0731629963179174,-0.0713883584700528,0.0505426037240663,-0.0493407095473047,0.183578470176645,0.296940080748394,0.417177489770915,0.940567404787967,0.875789771410903,0.901930693110867,0.793221673705248,0.402629602875336,0.765853367871148
"29",0.242763295794132,0.556497615566494,0.774158669912059,0.316941593509321,-0.26315330906971,-0.237146986746695,0.329698458425831,0.394155158387755,0.505388970392782,0.15151107233618,0.00550939609673926,0.249697046773362,0.0430357437692721,-0.330813216322169,-0.26626978711425,0.125825074816011,-0.135270006105561,0.0325926609399538,0.118306441561761,0.191361897049264,0.268848434497652,0.606145059398155,0.564399361821208,0.581245778628646,0.511188667687628,0.259473104540916,0.493551267878758
"30",0.0678481431639841,0.209944516224153,0.231746737403913,0.83447736415799,-0.105866172020513,-0.340428729486363,0.0286540674307023,0.0328111101201943,-0.154025821149161,-0.106795220676942,0.127884932003838,0.286962128985588,0.717999022671259,-0.165805234355799,-0.365132308564492,-0.112511211451874,0.0236869914375479,-0.0869703113315029,0.110652740423289,0.17898195602516,0.251455589763015,0.566931191835643,0.527886184845389,0.543642741812599,0.478117896255353,0.24268678615105,0.46162152803542
"31",-0.0450937220813338,0.0725979981232435,0.160126180392414,0.592135599134265,-0.179006772090156,-0.409649580366628,-0.033687585438075,-0.0597133809854642,-0.182863215932987,-0.0310394254272331,0.177445811330586,0.328631439183376,0.475316991915754,-0.176718912354992,-0.408740586111012,0.00560299234937003,0.0642588508859895,-0.0306048592813248,0.115530545380335,0.186871856166646,0.262540279735727,0.591922708243295,0.551156515425051,0.567607654482018,0.499194336255715,0.253384928862825,0.481970773513815
"32",-0.15228297955456,-0.507094368328546,-0.25073730781309,-0.698690065559893,0.239056970360743,0.657818906861929,-0.420681790394446,-0.866399497033169,-0.54358887192193,-0.190537852759666,0.121365281487785,0.441193425333451,-0.293279852288934,0.363167427678154,0.71159341416081,-0.179734892204977,0.0216322688205399,0.204679654428434,0.129804438401192,0.209960026267033,0.294977345225867,0.665055241170113,0.619252352011177,0.637736042703709,0.560870203264515,0.284690843292456,0.541518655311375
"33",0.434977389923662,0.375254586315549,0.499521268640682,0.479117829768254,-0.101276422573655,0.503823105559529,0.526465596703171,0.266778492966355,0.47721045593767,0.318439888148362,-0.0725368511693794,0.159494203068275,0.0928121908675376,-0.287546000247775,0.425556997322277,0.304145618434984,-0.260182409240717,0.0360359717070286,0.121911596023498,0.197193271806602,0.277041057996131,0.624616129413463,0.581598314393957,0.598958092383725,0.526766129757955,0.26738003342989,0.508591265126586
"34",0.0854653398925072,-0.442164629651192,-0.0811040115155637,0.290373085727572,-0.658219308712489,-0.650585656074876,0.19448603880152,-0.224491038850929,0.239638978863279,0.178635847404739,-0.898769566404265,-0.578251334557702,-0.0618406195908829,-0.71948458014658,-0.677103704130804,0.19611082643714,-0.671643600996742,-0.315984996654731,0.102375608568992,0.165593609348042,0.232646014292882,0.524523166429434,0.488398834244649,0.502976757053423,0.442353351662368,0.224533141509412,0.427090957534275
"35",0.806791760863085,-0.190694895178059,-0.0181703559433498,1.02212432153146,-0.61215170803171,-0.742512910552072,0.615901660216045,-0.109601255794911,0.262444359991884,0.517514198043319,-0.797776104465727,-0.412443561990888,0.701577472336086,-0.731035672763417,-0.792596173665383,0.250527716135435,-0.587860327156762,-0.0609997660407171,0.102496058270146,0.165788437989726,0.232919733231291,0.525140292515693,0.488973458361182,0.503568532779312,0.442873801110793,0.224797315272791,0.42759345006076
"36",0.263399765403519,0.798964484010564,0.914460171466895,0.55205728277098,0.150140961744915,-0.274247471393447,0.257843739805716,0.640748541237298,0.273776417603414,0.212936094558202,0.498103239634881,0.440471931997053,0.485445923902933,0.366642446612262,-0.185443095995532,0.123312434851733,0.465020632053389,0.0116654972473209,0.10936186805573,0.176893956573538,0.24852211453907,0.560317385371851,0.52172787655021,0.537300617880147,0.472540183689442,0.239855607591751,0.456236261728126
"37",0.284046873366613,0.464426141145928,0.910429799100765,0.347860512661819,-0.495329459731654,-0.373559245488256,0.308882970567277,0.199357794767157,0.243440114478905,0.303484335425705,0.156823921581091,0.352430606899754,0.189155859240515,-0.261717961023631,-0.277757761706921,0.259507535146368,0.015594631815779,-0.115286537367267,0.126347953113978,0.204369125442424,0.287122568714424,0.647345880191373,0.602762648961239,0.620754148433508,0.545935123774945,0.277109979930884,0.527098876697559
"38",0.331267921476715,0.315853934560452,0.484582270592237,0.318050011288023,-0.199265916485324,-0.212253167801617,0.358751019201016,0.192739925451844,0.393338154411658,0.260464499313593,-0.0599913961866484,0.213476544104253,0.102638368455768,-0.371447667250134,-0.284485694721108,0.172310003761969,-0.237159235357036,-0.0121023659487282,0.115505840697562,0.186831896085866,0.262484138960965,0.591796133382198,0.551038657876402,0.567486279074346,0.499087590133474,0.253330745839048,0.481867710423211
"39",0.24918253726102,0.408315921381708,0.758672332862496,0.183105419019467,-0.515922341033531,-0.150724296001657,0.301449825339016,0.104868391922127,0.389064393491893,0.135217006919409,-0.0700748943013002,0.231995555557281,-0.0467345022125102,-0.464989077195889,-0.130741763074267,0.0792709745877131,-0.299577374450453,-0.00399262309413921,0.115325731734091,0.186540567968222,0.262074845838555,0.590873342053853,0.550179419928757,0.566601394250425,0.498309359803328,0.252935725658488,0.481116331156762
"40",-0.184729738073003,0.0945376248430156,0.283382640245371,-0.331283692190318,-0.70652568408492,-0.573986941454718,-0.0234614539936217,-0.140201715491198,-0.539964290195964,-0.147066708895506,0.258755931425591,0.209524984882738,-0.0174340402633157,-0.284438623108867,-0.399553371929854,-0.0589582545821277,0.12711329780256,-0.317251891351331,0.122859538207695,0.198726578127595,0.279195232940888,0.629472927267925,0.586120620675353,0.603615382263085,0.530862080035791,0.269459087606586,0.512545893976124
"41",-0.223511720000621,-0.0814032119389597,0.185253068014484,-0.14458663343206,-0.744691453640942,-0.449179329776489,-0.192853044808185,-0.443584620536197,-0.45070098716443,-0.0146030074289064,0.172892726346824,0.22863876796357,0.105003515782532,-0.385364806497654,-0.300711626446678,-0.0399489729730334,-0.12331518475098,-0.171579313817969,0.120549056413403,0.194989349846389,0.273944720752956,0.617635134617314,0.575098106322087,0.592263863513957,0.52087875119461,0.264391672204379,0.502907017141268
"42",0.000265545974478254,0.231518307445919,0.55188174507207,0.12121513593721,-0.629611333606629,-0.408356716695144,0.0961023717828459,-0.00179071960078489,0.0222640778485189,0.290331880806101,0.137076597453511,0.230457567827662,0.0201797955027299,-0.447040898345238,-0.333572432924036,0.322828710893508,-0.0304071193671428,-0.211236045785278,0.1405549938737,0.227349161316611,0.319407714110346,0.720135894424692,0.670539556391669,0.690554087975116,0.607322129772881,0.308269272050578,0.586367863975023
"43",0.170983347527315,0.443843659431726,0.717135136008989,0.0647701336949673,-0.422417449700352,-0.541667779219565,0.342178644455828,0.245202623828941,0.00496745529477532,0.181369015064183,0.32797632494598,0.338153451046352,0.0567493887620512,-0.0896053623774761,-0.404708761198686,0.270892573684094,0.243258244733849,-0.141623362789515,0.131048735545267,0.211972689811298,0.297804979417363,0.671430418686631,0.625188465926535,0.643849340110048,0.5662466695912,0.28741987172643,0.54670961892222
"44",0.153045986430917,-0.355946224205385,-0.300811728364397,-0.73382224545513,-0.0976500542519995,0.111987111290058,-0.167056080941617,-0.800370622715833,-0.929094754672912,0.186633743625502,0.214717725028066,0.511691730586602,-0.438561742600508,-0.14046006839663,0.0965421645154625,0.137448988238201,-0.0584566405772184,-0.0368132655120133,0.131959954079358,0.213446595247116,0.299875700784195,0.676099062297076,0.629535576297974,0.648326204762195,0.570183941157023,0.289418382533068,0.55051104390702
"45",-0.621688000435177,-0.760927075683001,-0.428586276659624,-0.599950184036627,-0.283701511124274,-0.012474740450023,-0.967473253075189,-1.08041312415606,-0.984824249924462,-0.0710280501568912,0.0798057118604197,0.453234827564061,-0.296251728054965,-0.232157202192199,0.010942522511589,-0.148574595568454,-0.123042328953796,-0.0815096479363545,0.134957668846769,0.218295429994672,0.306687932744263,0.691457904738489,0.64383664291205,0.663054135305021,0.583136725450348,0.295993057140471,0.563016921902027
"46",-0.198310268399227,0.168430831388409,0.297463520939533,-0.34295734750205,-0.522625521742782,-0.385327740096156,-0.135466975793549,-0.153745687179369,-0.361462881733675,0.00679596779681938,0.321088962411875,0.241099082538773,-0.133675734048511,-0.181939272876938,-0.24448214322337,0.0362215649734331,0.139231449177789,-0.20590617667738,0.147231942808146,0.238149195513646,0.334580913849512,0.754345355507632,0.702392984385671,0.72335828976695,0.636172466110958,0.322913349296173,0.614222785217306
"47",-0.0646014091489848,0.117045975171104,0.291968748393401,-0.24838479582778,-0.534828038504698,-0.408497784748151,-0.000681478578938112,-0.14364896244005,-0.372331543755235,0.0429791707492386,0.222661337862331,0.204464990236038,-0.0794869034517883,-0.155263389889257,-0.251826567168875,0.0438859254950106,0.101981846221946,-0.210629861567259,0.161366959535615,0.261012731768175,0.366702386430483,0.826766353390432,0.769826289918329,0.792804371444572,0.697248264463707,0.353914676228144,0.673191302360035
"48",0.870076701304981,0.151244576143026,0.131559839236413,0.21262662251233,-0.141425515903426,-0.439184083624899,0.971079927287313,0.256449351462497,0.422513570502103,0.517628552519256,-0.463883491827315,-0.259743834462111,-0.0499588645124291,-0.338937023240916,-0.522065722545357,0.476917668797618,-0.378878207982649,0.000187730288060008,0.105352004459334,0.170407960590682,0.239409799637115,0.539772781242691,0.502598195825137,0.517599946830338,0.455214019514513,0.231061058939898,0.439507897355938
"49",1.01334590018819,-0.0456121843645944,-0.0690245619559849,0.665651723923234,-0.306217639955968,-0.676529342552883,0.937535004415962,0.113063135384983,0.432187018674213,0.634972237727573,-0.598897039375647,-0.355072196142776,0.330654345920707,-0.526310770042897,-0.768571891706372,0.461427804500909,-0.429338305589037,0.0551003863607591,0.100869692633293,0.163157774693157,0.229223857929687,0.516807580597906,0.481214627012613,0.495578112744295,0.435846460315989,0.221230323185616,0.420808571642424
"50",0.494319099250263,0.276080013006988,0.427858489947132,-0.00201070179322532,-0.118345143162991,-0.461264341274638,0.763008444305097,0.379958561076126,0.389072064769622,0.218170564782975,-0.515253112985583,-0.159569806183289,-0.274388332257193,-0.288178684907501,-0.532499204557295,0.383040663255849,-0.276032894840846,-0.124153568867933,0.110480496969405,0.178703350450904,0.251064170814749,0.566048699579031,0.527064470540008,0.542796500651553,0.477373651896833,0.242309016833284,0.460902962132109
"51",0.454468488854219,0.228117361616747,0.487138780721477,0.163030807186544,-0.441172609134755,-0.597754319763778,0.752873582843671,0.295378152958023,0.386849735015795,0.235621755692958,-0.444400964596836,-0.150052910844927,-0.0982456083775992,-0.465487477116461,-0.60895107090274,0.416380469462934,-0.276005137537835,-0.138313465894414,0.118107320272936,0.191039816298043,0.268395936340585,0.60512485809847,0.563449422605266,0.580267485248869,0.510328287263713,0.259036385979275,0.492720572920275
"52",0.595055959840041,0.872567311334314,0.827286320622667,0.494995374701412,-0.120453339129458,-0.0206856602754407,0.713434861836337,0.613356473788109,0.772648090525211,0.478947676459832,-0.0537284226734421,0.0751285635269278,0.128880150660802,-0.370064272887327,-0.124939942019921,0.514390638000711,-0.126871063668717,-0.0182163286130001,0.128931052646756,0.208547315744948,0.29299259790617,0.660580434447747,0.61508572882549,0.633445052490677,0.557096402833249,0.282775308430841,0.537875061262239
"53",0.2041723544346,0.740037106783037,0.323796193016374,-0.103611909119505,0.10057136896851,-0.0585602360215251,0.418539978708207,0.684472170395778,0.556182247135472,0.120046974704803,-0.0200681537801026,-0.0115269974065318,-0.188785752386126,-0.392160161830468,-0.263287211616355,0.175642928401339,-0.0548793493946358,-0.123190934883241,0.126627524121839,0.204821334449118,0.287757886849278,0.648778266990679,0.604096386130048,0.622127695520219,0.547143118277577,0.27772314313985,0.528265192103301
"54",-0.367131794014502,0.767499682730743,0.652069105170024,0.0119661507806674,0.279319358538299,-0.23929353130906,-0.227833971093658,0.700485735276825,-0.0170592331730247,-0.00634519706218377,0.906820040716743,0.456465203487387,0.036523815835421,0.608441004620182,-0.103678039207243,0.0831420836016417,0.897344648668218,-0.0452443633067058,0.106232792127,0.171832643784239,0.241411367619815,0.544285511793005,0.506800130994248,0.521927303032932,0.45901980277032,0.232992827891392,0.443182370735156
"55",-0.0716445746196907,-0.431549141388236,-0.344992104612334,-0.121501541668896,0.00889723127305192,0.024811010420476,-0.491741687702151,-0.837371805555359,-0.742622025366085,0.107318659334767,0.0481762865898209,0.245598440391534,-0.156848895977894,0.00165831391259434,0.0233464943156497,-0.06149464064793,-0.154315321718771,-0.148472294952545,0.146291796442853,0.236628499010637,0.332444454708565,0.749528499663517,0.697907869276258,0.718739301156477,0.632110200679245,0.320851393134657,0.610300678995055
"56",-0.0511112284934804,-0.189867918879782,-0.084791256800297,-0.529077804732366,0.176467955420124,-0.00102727850023805,-0.384433869979013,-0.653287563630719,-0.391203582443243,0.225930181427346,0.10123241809332,0.31763338559593,-0.102470013777783,0.196430611012977,0.00872602744896456,0.0241582291644519,-0.115324924595313,-0.0678195085909901,0.117384800553019,0.189871133152531,0.266754028317413,0.601423016062113,0.560002529406207,0.576717707809588,0.507206361795188,0.257451734861855,0.489706362374131
"57",-0.083975119469116,-0.151665673208039,-0.0624407135998144,-0.205481127731045,0.00554854971776524,-0.0398231045579769,-0.456674077101108,-0.651382419962246,-0.548696066280036,0.171374208906985,0.0642506878796998,0.353266388731546,0.0539829778399168,-0.0606867463442793,-0.065658075448702,-0.0232652982707163,-0.167117147879614,-0.176373722750481,0.117449623640864,0.189975985169875,0.266901337165996,0.601755138251856,0.560311778073719,0.577036187054422,0.50748645497924,0.257593906730327,0.489976791581293
"58",0.645940049783785,0.779233638303292,0.715502930561742,0.720663761322908,-0.0341151132387942,-0.326688457559649,0.486710880209327,0.446598443475959,0.324585338981421,0.519126256163173,0.459807470940187,0.381469159576465,0.443668636972326,-0.0765172434764629,-0.345128654446393,0.28501676058186,0.107863818088288,-0.033212794772649,0.11710126331431,0.189412508726277,0.266109697021987,0.599970308211804,0.558649870713514,0.575324674421818,0.50598122966052,0.256829872800841,0.488523500631284
