"","id.p","CEC.A","CEC.B","CEC.C","OC.A","OC.B","OC.C","clay.A","clay.B","clay.C","X","Y"
"32",2079,2.94908120795353,1.51161377486492,4.90255552355125,-0.682424624137142,-0.158857462907489,-0.0566060028356643,1.22822155678936,-3.94838454941528,-2.15287090404496,120503.200964844,222554.140598921
"33",2114,1.87485888828721,-1.73757917506448,-6.11688392555632,0.327152329554642,-0.215376316979809,-0.12474206545277,1.45539027082483,1.10190055086129,1.41928283281841,502928.205338971,264851.012065034
"34",2160,1.32120845564581,3.1782368695768,0.180662111456808,-0.11671380696977,-0.112949399409767,-0.0391573837705855,1.83760007810468,4.60556569833417,3.5543185637904,509159.183204291,237783.579329969
"35",2185,0.450782910486211,-1.31713434128343,-4.80807373444125,0.0575780983439347,0.14107292382814,-0.0505417595894017,1.08629113490915,-1.07993338298316,1.80297980627684,502994.814813837,305034.066634597
"36",2186,6.61778100706933,0.515087427869236,-3.19051837245281,-0.285306767228127,-0.0085097683667868,0.00438365132799583,9.75463920543725,1.71006757496351,2.81134908726393,493431.854395786,305836.718541572
"37",2191,1.46083263589788,2.36529852427458,3.79864775134799,0.0923452631780688,-0.135019900938425,-0.021467588168877,2.07444003404065,-0.775207286111481,-5.31271493695489,441043.466946538,241837.853287426
"38",2192,1.66590741036524,4.09653530061346,3.01702136332556,0.0593216173315463,-0.00881646303328476,-0.0282642110563416,3.4834291970086,0.244329496205545,-5.77489994632622,448551.794618387,257246.682638745
"39",2193,-1.85477215308318,3.05328387506367,4.65907978829651,-0.147397475239819,-0.184635881526613,-0.0491936745779384,-1.51782616822226,2.59557119678686,3.39133804055456,485701.182327295,238935.922702259
"40",2194,1.11951627627821,1.59195447021324,3.82309819551909,0.358785901528774,-0.085655215106422,0.00619700499047914,2.22229025096924,1.79850896799578,3.13885885690547,485710.544955928,246495.487283357
"41",2203,0.39321284650843,0.269123058662757,1.92262546463637,-0.31513978867872,-0.225806664191469,-0.0179609349212889,1.67861029322698,-4.66208880477175,-3.10859966054699,353129.817168292,240143.397694934
"42",2204,-2.31440211838222,1.98827347550904,1.40898903776884,-0.375009228720574,-0.136265799192751,-0.0477588277168932,0.0139263635631295,3.06361614549394,-6.70452243708335,355563.883530425,237413.954512688
"43",2207,0.705217800945782,0.269730522307928,3.25192789158395,-0.233209222292755,-0.162370165421964,-0.0979151570909025,3.53997040936779,-0.0448093371537865,-1.4340978423674,438814.168204036,281969.352253103
"44",2208,1.69588329054657,0.672906125664824,3.05832497426331,-0.12535225702743,-0.22415550248104,-0.027130359800083,4.3032056572171,-1.25466079108519,-4.32639196437047,425963.43619106,272379.597980634
"45",2217,1.37712911307045,1.80983805570202,4.46371707695236,-0.0658290083126758,-0.14401065029033,-0.0163016389094428,-2.40924308863084,-2.84677349401223,-1.98936184101492,134188.594154225,196018.952889842
"46",2218,2.62095062370091,2.61503955275463,4.73096676297667,-0.40013736678465,-0.188728458250627,-0.0488668804555676,0.0518734969760608,-2.69552587545293,-1.0193737826697,140670.982832997,197804.609899956
"47",2221,-2.66453609775667,-2.08366333539773,0.337752414166772,-0.626387129050255,-0.293730559495336,-0.0627823001668515,-6.72632345890101,-12.1193685562494,-10.1462307827989,361664.052602308,265242.248102708
"48",2222,-0.0370861305184498,-1.90543470957251,0.877989561291795,-0.792861841761233,-0.342541042429587,-0.0463032541051964,-0.976503447102878,-11.4513288683481,-7.47132063260437,387176.880438365,289874.167077359
"49",2242,-6.09153935527331,-11.5851584680658,-13.6849647969495,-0.490167607991252,-0.186637543878615,-0.0602554152223821,-2.97170043196512,-11.6829894470847,-16.550158358003,507104.906118396,306757.559953494
"50",2243,-6.48245344960498,-9.91549305000666,-12.0949329390163,-0.639303034750804,-0.0788843395123797,0.00278391303117856,-5.0441814935625,-10.6500520858482,-12.8052014622368,498988.749388877,305937.885398493
"51",2256,0.0916369920900486,-0.629807857630425,-0.595013993317256,0.0752808162748053,-0.0397541552856508,-0.00866187856904181,5.08724523360394,1.18999326033197,-1.66837596930887,504109.370330358,329373.734102843
"52",2257,-1.53620571995411,-3.07963077265826,-0.393815912489828,-0.202828266666965,0.0719246349139039,0.00932866414833003,2.04657429599507,0.386963424026419,-1.48625108879324,502684.242434807,333151.407956294
"53",2286,-2.30717575343291,3.31449172562326,1.07154189916224,-0.442248574764442,-0.0904870125214312,0.0228945766303267,0.66033376262871,4.63730628135116,-0.860640437669133,526707.201876574,255394.654975883
"54",2287,3.89230466445037,2.67075566424057,1.86668005964422,-0.196642151412456,-0.127680938197808,-0.0197919469367312,10.5489897515549,3.35666223004304,1.93795140980794,523401.892505983,247528.405606341
"55",6599,4.22149313357999,-0.939243861116825,6.00251594499106,0.859249201696312,-0.298833651978738,-0.0850335685754824,1.54288717838105,4.07140188743271,8.31730790154114,398886.597176846,241852.772332693
"56",7236,2.58871199091049,0.689664160900723,3.0758653902521,0.0930040820279341,0.083699128378559,0.0111500002734583,-0.379090564569406,-2.9101811575018,-0.810475354134766,227502.545636456,258201.80475102
"57",7238,0.0869418966571658,0.364387009587993,2.8283195163269,-0.229883561836179,-0.125049001705759,-0.0766180147011948,-4.21864300209196,-5.97144938748252,-3.515537821512,241976.946684059,252180.520507749
"58",7239,1.15870048616383,2.43494407554307,2.56471207605299,-0.298837590002798,0.0922040352083089,0.000625583114406775,-3.20703019494781,-2.76596061311074,-0.986444018779487,241872.469310931,251688.945999334
"59",7352,-4.28031386285049,-13.7442582567866,-0.963211711739298,-0.827091937443066,-0.307137559221512,0.0295657637684392,-3.7693323827432,-19.4004019752042,-5.5653974434276,463113.307992256,241216.443795203
"60",7353,6.45734887106053,5.06354907412442,2.24229905369912,0.50981966743073,-0.029726363786815,-0.0907781348845644,4.05025251103611,-0.439041725098214,-0.985777958863402,458250.578988527,242689.633309078
"61",7411,8.1176785732728,2.73232085854131,-4.31939796918102,2.15188605171075,0.801931783885566,0.421387711842174,17.6499712623931,16.0052424930039,5.30378818655019,526704.640653847,13504.3988895371
"62",7412,-9.41707926907279,-13.8170111962623,-12.6086499212687,0.0413346188295767,-0.191721623950019,-0.0473066891454905,-8.87682597910241,-9.13661382204469,-3.02256237019319,414775.759108181,85739.139689461
"63",7413,-8.89007540686026,-11.1122474618383,-6.76376733964586,0.171854635527897,0.602538426227042,-0.111497295430298,-4.11844489383472,-3.64644141787743,15.8408533062878,415377.531757086,85432.0031222292
"64",7415,-4.73394086338705,-7.82316969759608,-6.09130323705389,1.31300393112549,0.428806423902202,0.228748537650094,-5.38394068467201,5.94852764658639,9.21968652997247,349619.21617005,89895.9985916418
"65",7416,1.95823370414803,1.68231198339401,-2.60677698226296,0.425717010759998,0.435916766428674,0.0733897144467766,5.47782543944943,3.80266377753093,1.25077486624679,436846.344380351,59677.4750444199
"66",7417,-5.25960722388682,-7.83476492136432,-5.57836785215438,0.158413098712186,-0.113374334699316,-0.100241763172622,-2.89267925731556,-5.22999571282063,-0.744244056453169,448828.451105108,57568.7725277141
"67",7508,-4.32570912690798,7.06776516739,3.79706147940876,-0.348448762380921,0.0341091848189368,-0.0214919931836774,-3.93883106492474,9.789600546949,-0.447201620244154,396679.759172385,241667.17315369
"68",7510,-5.06690891055957,1.10469326205516,4.85754389204789,0.958584404761365,-0.246664090926041,-0.0749536704435523,-7.58139036145589,6.15315570314014,6.00936906817154,418206.078895079,240145.453866473
"69",7511,0.654933994270905,4.94747874379212,5.73718230000219,0.000470534057368965,0.00910566125477963,-0.00191485186073515,4.17997942685293,7.67608025469811,2.91094341165137,421369.778378993,229766.103245422
"70",7667,0.542846789902512,3.75222908965871,3.34538390592116,0.218853794847545,0.189914885543534,-0.00513239272210905,1.74381219071361,5.26255034384655,0.963662909496996,449716.795877596,237014.583309568
"71",7668,-3.07144494231326,4.3014076278053,4.24666160581228,-0.244916393697561,0.0134567472175434,-0.0119199137243725,1.23216364297613,7.34694400548431,-3.95258968668377,418096.148435538,236813.141933664
"72",7669,-0.993698046987781,4.04294523831583,3.28789842376472,0.11662392373511,0.167705154135425,0.0147436903669611,0.885810347548691,5.69002249112144,-2.10381918127286,422323.05783711,257835.100934807
"73",7919,-1.56888544616544,-0.473898862605314,-1.7328235261036,-0.444559031600777,-0.0401325577598494,0.131262832218292,-0.937872429131858,-3.99254031384401,0.289328799504364,493635.440387551,258590.96486706
"74",7920,8.30322233190362,1.700266169972,5.72044556362584,0.977050087761318,0.117120086560526,0.0304753815073988,11.3733147916121,1.11636862909081,0.274695974479108,514059.974815357,288308.71338084
"75",8021,0.134509525696195,4.34307913806551,5.27100151534025,0.503099348420298,0.165409130547258,-0.0087671825059969,-2.90351331453601,7.09109276169295,1.84207554022492,442347.953819877,240086.202849447
"76",8022,-1.94958802797432,-2.46022321991387,-1.69984683325327,0.482055075246814,-0.0131437604011623,-0.0928045130439639,-3.75119077439407,-2.67509875037339,-2.03056213117931,410482.300978731,204346.204237447
"77",8445,-1.77390059565953,-4.31753356098368,-1.79703304285511,-0.727471423422298,-0.241941006530997,-0.0869878865218905,-2.61100371001247,-7.47537706289119,-3.75254736198973,285709.451200372,218236.567691351
"78",8618,-5.14189231698815,3.49429755801171,3.57200583025697,-0.345745682232202,0.0605544155140485,0.0605954678799019,-6.52358644241486,6.99455787555414,1.88726818580228,413824.350253831,166677.953183844
"79",8761,16.0999520962231,10.4946550761375,3.38463188046367,0.723000332509388,0.293798904983717,0.206944553420474,18.5983887968324,17.1043901587858,5.97443595111568,399689.22179979,119677.369860431
"80",8762,-0.455093658012267,1.28356198961523,8.79929163980765,1.03948802595157,-0.364394395971247,-0.155163201264372,-6.94578399737147,0.823395168558161,9.83419705577077,261444.257232163,104314.762647422
"81",8764,8.31983353263243,4.23962704825066,8.13422425550186,-0.502293530070707,-0.0463367884792656,0.0588146743907347,9.32888668059451,1.39340876120798,4.80727880667219,176997.124448057,120059.164155924
"82",8766,-0.84723286324558,-13.6313432962329,-8.5651859743233,0.578993298073391,-0.507453221161532,-0.202002567101185,-7.21947411467077,4.44709819506655,9.66877266148631,188874.318385406,49702.9197092431
"83",8769,-12.9373957329637,-9.75823165539576,-17.2392412624176,-0.826412150197881,-0.0858639590119648,-0.0849909608971981,-15.6519862478301,-10.0488632104002,-19.2798071493953,459166.523402049,29547.2479433881
"84",8770,-1.71771515734255,4.43942430293512,8.6145205912115,-0.428650833295244,-0.37266789314551,-0.0437043563899611,0.423679947573969,3.60974934943447,5.84141431625069,270056.231985475,21544.3313602252
"85",9129,-10.8659777241699,-13.5350900088104,-8.17785077924283,-0.689275255090983,-0.066722590407139,0.0937090092497295,-16.0383983261492,-17.571749403281,-9.29109461925491,81600.4304538731,259405.618425234
"86",9131,-1.80984797804149,0.289193199118014,-9.06183033667927,-0.257790216611372,-0.18188087929315,0.00659419770386854,-3.83303410141485,-5.71309738768144,4.10631056868267,61153.7775183535,272867.138188093
"87",9132,-1.18854108822424,4.99637708833963,-5.82155628141503,-0.0338081825048369,0.143609754593332,0.120096702074862,-3.99643774033174,5.2939365867947,9.15764312211413,61168.5824857708,270550.184642839
"88",9133,0.502444057026388,2.15357631416521,-8.01890236274903,-0.0322153320150922,0.104637205431308,0.0394485897501473,-3.67153194017837,-0.923649563179055,7.6860262428108,61249.3121532844,282963.168339625
"89",9726,1.93542711737099,-0.985022197888103,1.62920912409326,0.479694767051542,-0.0275559632823438,0.0615695189982257,0.804985009185337,-8.14525883054192,-6.16292012407542,280320.867290425,237169.125349968
"90",10167,-0.93659461364425,2.58107985817864,-1.73259876421085,-0.0264169074287806,0.267512119367888,0.0412024257135394,-4.09734221453264,0.231205035480759,-5.95542325890121,87010.9332550923,306725.875170798
"91",10168,-2.26964232541903,-1.84428825173109,-0.00349070222919678,-0.584658221284667,-0.0557952586725274,-0.0163700449897922,-3.60770362226191,-6.47721345191925,-1.49173838458999,77044.4321925477,305566.729547787
"92",10589,4.50756560860572,2.73863034144917,-5.17056035246958,1.7843380017478,0.616816566167488,0.0895580072386699,2.2501899897442,3.41793841622156,-6.24954896035428,483265.373976736,118394.882280778
"93",11502,-1.47809179140313,7.19025535628659,3.44260771323835,0.1550904326238,0.192886727278598,0.002510579122667,-3.28117686281387,9.07564788668447,-4.87803449143109,386273.331256451,242481.008585001
"94",11507,1.75251396488152,1.57091512404585,-0.470640759491442,0.370112673914318,-0.0866641264535084,-0.0908940784741318,0.353541626329548,1.7161639069903,4.26346713417478,410482.385030516,204284.350785471
"95",12471,9.34388893408004,8.36193835308228,6.03887418596578,0.0597345043401631,0.174376986184808,0.00983938961583244,12.2586077477962,10.503318486467,12.3468274382473,471896.982641291,-26780.3817821585
"96",12526,-6.56710664312632,1.00576797293155,-4.57209970756597,-0.797618432572682,-0.0276985408036395,-0.0464830009384193,-8.84157219384959,-1.94986786756529,-7.70140987433141,92567.380183926,298531.520151363
"97",13298,-1.39630136657063,6.04994693989859,4.55220347822297,0.110064723412463,0.133896112136885,0.0278026245972487,-1.21051979914902,12.3005891994304,-0.400229464396126,411515.539135579,225694.535687357
"98",13299,4.32232232158243,5.47024081424262,4.72472785848046,0.064156608787334,0.240736256816837,0.0775836730064649,8.64183758839241,8.21482264974562,1.3249812986743,411515.261995573,225879.669177422
"99",13300,-1.80667151811051,7.77057417872872,7.10799896527732,-0.0992238120543918,0.248950452419524,0.0865478074206404,-2.47427488805394,12.755652182012,5.17454172312774,411561.320655144,226280.514290976
"100",13301,-2.0110544498176,7.53908372590901,6.06478159083026,-0.0674989316644505,0.180415923133202,0.00260535828289939,-3.15620574644159,9.95894441115891,0.484690002032618,411582.37220843,228224.276455552
"101",13302,6.90309414131892,6.5158980721146,4.41074475039813,-0.451771068480789,0.263445061873877,0.0138964296237699,12.3731550990349,8.59749841026369,-2.62363936541966,411568.386157941,237510.192919146
"102",13303,-1.15901710963165,6.99463385273536,6.1124493802939,0.0927104173062718,0.328288146339618,0.0374210366999602,-1.3862113743444,13.1809134556568,-2.9190462594404,411582.37220843,228224.276455552
"103",13304,-0.509693837215519,6.79375688033819,4.10010174210391,-0.305653453142423,0.0392956615857611,-0.0329704724063472,-0.892535893853236,7.88631123170088,-4.71012505791735,387129.761840194,248001.938851207
"104",13305,3.29416891520255,3.62843513779297,4.18179461782306,-0.185757870878022,0.150305231068673,-0.011721830213778,5.17763593547837,5.11085131948396,-6.26222428489908,386893.481666065,247385.433306845
"105",13306,-0.913212254937395,4.62722552488694,2.95081923713232,-0.560827021066657,-0.100644301168815,-0.0727637920110513,0.810106920441918,3.92807104766226,-5.65999603215863,387129.761840194,248001.938851207
"106",13307,-0.189170183487647,4.62348384017398,2.95305368704862,-0.530280217294548,-0.0841236950441623,-0.041643805964064,1.14134345524719,4.79042568394581,-5.85636138673295,387129.761840194,248001.938851207
"107",13308,0.000542929766229605,2.22851389350953,2.52103467174716,0.0894038396005292,0.278975386535368,0.109252478079336,-0.456305729734119,2.3637851505794,-4.4609573007154,387402.94331116,242386.275030829
"108",13309,-2.11303621170524,4.37956571733228,3.00047695162131,0.0907764294118898,0.107837044741165,0.0303993836518089,-3.30309308207949,6.16030279985956,0.00165693445220683,386097.360644735,249577.369115089
"109",14125,9.04906099306541,18.4143891835737,-15.126382488578,0.607807355029563,0.749727862387119,0.00337156052672008,9.01645903990551,29.3028300140742,-14.6715007955528,526322.11397183,85386.9146874046
"110",14126,6.93534164762075,3.18215135642781,6.87896527808531,0.618026654135038,0.0417098740253353,0.121721761463953,10.0929968132378,5.49343776947251,11.5497560078956,522009.173209425,86058.4599117
"111",15360,3.72226533454145,7.21411715272612,8.37333906636265,-0.335852217828619,-0.0746496083180721,-0.0168979033568834,4.58622651361841,6.47630946302159,10.4660238651687,318184.769411034,73878.5917046287
"112",15361,0.794830941919571,9.99414460716374,4.88944148456064,0.240816388637897,0.336411561536608,-0.0562816460815241,-1.24772693352602,6.56680669408505,-6.92950341061456,130866.352466191,108555.017915788
"113",15362,1.14247878785348,0.637782122490794,3.80640103754487,0.100794649046596,0.268389983489533,-0.086213234542784,-3.42501855022038,-8.24139058481724,-4.70615579029198,129443.39319228,105748.240260637
"114",15617,2.16463250804576,-2.65153597469991,1.20783336203921,-0.0747145380903789,0.0011740665208263,-0.105094935582436,-6.14844975528535,-14.1394547731777,-4.27738454795396,96495.2702229688,226025.618912177
"115",15620,-3.87304927847831,1.02141157530005,5.95261404559184,-0.212460387105583,0.40408969037753,0.378394293721812,-8.39627849362515,-3.61058405718312,5.87167329065672,106868.349783779,225376.599010483
"116",15621,-3.81395973380499,0.641989047589828,4.72167730824701,-0.450920101980054,0.0185544165430288,-0.0567024600834271,-7.15482938872962,-3.35387514504405,6.91868693752543,109251.050699535,224637.554206426
"117",15622,-2.69927295727786,0.863493833075534,5.16053639428219,-0.352129864729495,0.129580522145744,0.254143492335056,-6.06256802208027,-1.6704704442134,8.70321879474342,101538.514527675,226878.01739641
"118",15623,4.13307174141432,-1.28540181459276,1.08885361024135,-0.39490799221273,-0.0629936440662423,0.000760387063675455,-2.75193310839622,-7.73102277500211,-0.521741603048547,100265.615400042,221897.239228366
"119",16169,5.59133673632468,-2.98445993102662,-4.12418626883802,-0.497834521906812,-0.202966750668175,0.00470020791547346,11.951387041206,-4.76383689813278,-6.44313917436309,520949.350939023,309959.19839747
"120",16178,5.34900648777527,0.805821212792996,0.365401025631972,-0.342251874540974,0.0463750606382621,0.0840698432245674,13.0898158937629,-0.264089447650008,-3.16195961131445,511170.415097805,325769.406083862
"121",16183,-3.51631433552943,-4.29753961050812,-1.09964978945676,-0.201419292129137,0.0198500158847028,-0.0464071244510747,-1.46447224071082,-4.32484808789006,-6.2492656092566,515750.220650728,329418.564103899
"122",16237,-10.6332144208224,-9.80138455603706,-6.05070802259679,-0.565464224000409,-0.382328788259962,-0.112035329466949,-16.6614202247984,-17.0752442663886,-10.0986494335627,87471.0294741982,223207.075643361
"123",16391,-3.05282512821674,-9.56242893430159,-5.12041860249513,0.516773634194411,0.0109658207525788,0.102558587226831,-8.97865240446003,-9.84496069099052,-5.31093653739102,494284.167551239,95606.0791908294
"124",16826,0.0961815912456956,4.95307968423058,3.31843546527292,-0.0997036164986529,0.258457419017767,-0.0244537101759816,1.49749200151876,8.96647456744447,-4.4489966200941,388613.483483805,248863.521358626
"125",16985,18.1839336295311,8.59946352765862,3.30938085631756,0.936533422900405,0.145120023460217,0.0285472097016264,23.2447802128302,12.0317868001271,0.547963726193071,101055.039246495,223963.954259743
"126",16994,2.12246493524023,-3.73261878334037,3.5154517713778,-0.176946361902014,0.219999158559375,0.0573130505932881,6.39277255750608,-4.27038328494377,7.90485149218404,504500.692269098,314160.927852505
"127",16995,7.83766640773572,3.66796779322239,4.79048193860821,-0.821221916594192,-0.143803285110351,-0.0452267895918683,12.0002932744801,2.65890731297722,7.00372547882429,504454.566731199,314160.294102259
"128",17003,10.8145212822342,-3.18840393947978,-2.44065378471329,2.30691639730546,-0.114790636844696,-0.0100880993399486,7.11247861508738,-3.32392000030064,3.32110859946119,493477.29016473,304016.31589743
"129",17008,5.49370018894982,-6.70300158871784,-5.18790923264155,0.60040062629066,-0.0947092212761523,-0.0659151772345469,3.85631584140699,-6.31582421702424,0.498090725119582,494451.900355558,302670.268686512
"130",17034,-2.17227465908863,-1.58388744741091,2.4663828709939,-0.479145282888207,-0.148541894085383,0.0630272972318598,-6.9068831784741,-8.65864735080675,0.172195509019645,82361.8564518861,193253.899646141
"131",17035,-1.01360897207684,-3.67864491255574,-0.0391466525849502,-0.350162405732466,0.297597476414487,-0.0555768884827073,-8.85762340254268,-12.9477650702069,-5.23468228634471,82306.128300364,193626.711917426
"132",17098,-1.51270167175684,-1.20531285549531,0.561988319046122,-0.247626372595372,-0.0784686291942508,-0.187777877707829,-3.52539821665759,-5.90662080190257,1.22733083994672,62505.3237456421,254462.498614922
"133",17107,1.64753156231487,-0.576228352001962,-2.02719025612915,-0.00104745102723536,-0.0894625101356151,0.0701121528457495,-1.53629860264764,-6.79825576525925,-3.29673974040102,65373.8689146054,252730.646228353
"134",17109,0.650943398338789,0.677859320692008,2.72610149863589,0.0995933313716808,-0.1001774412367,-0.0530952660197963,-0.797421378540307,-3.97348062278784,-4.99484874064852,103720.933585125,149657.287701629
"135",17242,-6.30595654309516,-5.28831718771147,-13.6043469053218,-0.651505157347444,-0.389447521423918,-0.240390426091303,-7.14971018548585,-2.71660204391583,-18.6842820716174,420614.778754678,-36880.6994655787
"136",17244,-18.1414239051676,-14.5338215201865,-18.9754923043409,-1.11880321807727,-0.353038112269835,-0.158358452742591,-23.1536283189742,-18.1152339821984,-26.9162256810824,395811.373998267,-18564.3544532853
"137",17611,-1.10521940782881,-1.29172643152187,-1.11623089320837,0.78321917690488,-0.226345651878682,0.0239110711453204,-5.38191741374464,0.395622983735961,-1.2734928415295,519924.765366923,324574.815436708
"138",19164,-17.7393101034541,-17.7427717031166,-19.2587383887849,-1.00056082647296,-0.372133709435075,-0.218423208193078,-23.269911641793,-22.0345406246808,-24.7465263060436,445412.657871043,-37579.4945695109
"139",19166,-10.6745026817573,-15.6604003420205,-19.4559562846816,-0.58272244984922,-0.33070803064292,-0.218046468492114,-12.4182645979593,-18.2575261608414,-25.2302964298722,434428.973983341,-37326.2642156176
"140",19167,-13.7482539471021,-6.81851103179268,-17.8839126810496,-0.772262498279286,-0.401743681151425,-0.192411051968662,-19.0388904823938,-10.2139318307805,-22.8514067049496,434481.259807912,-38127.8286625765
"141",19168,-13.1076863038253,-3.81130716602221,-11.2307901369646,-0.794539489535507,-0.019494289842811,-0.119511003219366,-16.5652873341372,-0.81468663661559,-12.1500949867999,434796.596681763,-43261.0405796072
